id,title,avgscore,areaname,backCateName
630360446,星巴克（北京芳草地大厦二店）,4.2,朝外大街,咖啡厅
633078650,星巴克（北京昌平阳光商厦店）,4.1,昌平镇,咖啡厅
1714303576,星巴克（北京唐家岭店）,3.8,西北旺,咖啡厅
153728504,星巴克（北京酒仙桥路店）,4.3,酒仙桥,咖啡厅
351443,星巴克（北京国展天虹店）,4.3,左家庄,咖啡厅
4043951,星巴克（北京复兴路店）,4.2,公主坟/万寿路,咖啡厅
1502763987,星巴克（北京汉威三期店）,4.3,世界公园,咖啡厅
192878422,星巴克（浦项中心店）,4.2,望京,咖啡厅
561815871,星巴克（北京广安门高新大厦店）,4.6,广外大街,咖啡厅
826961820,星巴克（北京汇龙森店）,4.1,亦庄,咖啡厅
290818,星巴克（北京世茂大厦店）,4.2,大望路,咖啡厅
6913426,星巴克（中海国际大厦店）,4.2,阜成门,咖啡厅
6167478,星巴克（北京望京西路店）,4.3,望京,咖啡厅
175358210,星巴克（北京东三环北路第三店）,4.4,朝外大街,咖啡厅
175357823,星巴克（北京南四环西路店）,4.4,总部基地,咖啡厅
296060,星巴克（北京望京店）,4.2,望京,咖啡厅
1256200932,星巴克（北京华贸天地西区店）,4.3,北苑家园,咖啡厅
1496540710,星巴克（北京世纪金源大酒店店）,4.4,远大路,咖啡厅
196004375,星巴克（北京通厦公元99店）,4.5,清河,咖啡厅
745474028,星巴克（北京旭阳科技大厦店）,4.3,世界公园,咖啡厅
98225776,星巴克（北京西小口路店）,4.3,清河,咖啡厅
1986143652,星巴克（北京悦茂购物中心店）,4.5,清河,咖啡厅
1782910582,星巴克（北京NTP新城广场店）,4.3,方庄/蒲黄榆,咖啡厅
175379932,星巴克臻选（北京金宝汇店）,4.4,王府井/东单,咖啡厅
191114264,星巴克（北京灯市口天客隆店）,4.3,王府井/东单,咖啡厅
157180654,星巴克（国贸商城三店）,4.4,国贸/建外,咖啡厅
273477,星巴克（北京国航大厦店）,4.3,亮马桥/三元桥,咖啡厅
1069422176,星巴克（晋商联合大厦店）,4.3,丽泽桥/丰管路,咖啡厅
175372004,星巴克（北京陈家营西路店）,4.2,昌平区,咖啡厅
542373384,星巴克（北京上海沙龙店）,4.2,亦庄,咖啡厅
174849023,星巴克（北京亚运村华堂店）,4.2,亚运村,咖啡厅
4953780,星巴克（北京上地三街店）,4.3,上地,咖啡厅
1646029,星巴克（北京金汇路世界城店）,4.2,朝外大街,咖啡厅
263787,星巴克（北京丽都店）,4.3,酒仙桥,咖啡厅
1383990902,星巴克（北京长峰假日酒店店）,4.4,五棵松,咖啡厅
1960662321,星巴克（北京市丰科中心店）,4.4,世界公园,咖啡厅
507815035,星巴克（北京首开LONG街店）,4.4,昌平区,咖啡厅
194156235,星巴克臻选（北京酒仙桥路第二店）,4.3,酒仙桥,咖啡厅
62358301,星巴克（北京复兴门内店）,4.0,复兴门,咖啡厅
536540,星巴克（鹏景阁店）,4.3,望京,咖啡厅
155804332,星巴克（北京西单北大街店）,4.4,西单,咖啡厅
932547723,星巴克（北京泛海国际商街店）,4.6,姚家园,咖啡厅
593855706,星巴克（北京雍贵中心店）,3.9,崇文门,咖啡厅
1355275228,星巴克（北京惠通时代广场园区店）,4.4,朝阳大悦城,咖啡厅
1051174673,星巴克（北京望京万科时代中心店）,4.3,望京,咖啡厅
70359541,星巴克（北京方庄通润商务会馆店）,4.1,方庄/蒲黄榆,咖啡厅
1757526155,星巴克（北京通华业商业中心店）,3.9,梨园,咖啡厅
1409474023,星巴克（北京芳圆里1店）,4.0,朝阳区,咖啡厅
5254927,星巴克（北京新辰里购物中心店）,4.2,亚运村,咖啡厅
175358010,星巴克（北京荣华南路店）,4.4,亦庄,咖啡厅
1172833189,星巴克（北京丰体时代物美店）,4.6,北大地/万丰路,咖啡厅
160132630,星巴克（北京阜安路店）,4.3,望京,咖啡厅
85908979,星巴克（北京北四环东路Ⅱ店）,4.3,望京,咖啡厅
871303316,星巴克（北京枫尚奥莱店）,4.4,管庄,咖啡厅
1273304808,星巴克（北京理想国际大厦店）,4.3,中关村,咖啡厅
263788,星巴克（北京百盛店）,4.0,复兴门,咖啡厅
179689130,星巴克（北京盈科中心店）,4.3,朝阳公园/团结湖,咖啡厅
760910209,星巴克（北京市国电投店）,3.6,德外大街,咖啡厅
1879484826,星巴克（北京市贯通大厦店）,3.9,学院桥/学院路,咖啡厅
523608461,星巴克（北京中国尊1店）,4.0,国贸/建外,咖啡厅
1118152689,星巴克（北京头条总部店）,3.2,大钟寺,咖啡厅
1452481820,星巴克（北京草桥上品店）,3.9,马家堡/角门,咖啡厅
295169,星巴克（新中街瑞士公寓店）,3.9,三里屯/工体,咖啡厅
267401,星巴克（北京财富购物中心店）,4.3,国贸/建外,咖啡厅
507908524,星巴克（北京中国人寿金融中心店）,3.8,大望路,咖啡厅
1248699638,星巴克（北京顺义国泰店）,4.2,顺义城区,咖啡厅
175359765,星巴克（北京望京东路店）,4.2,望京,咖啡厅
159484662,星巴克臻选（北京嘉里中心第二店）,4.4,国贸/建外,咖啡厅
651141991,星巴克臻选（北京达美中心店）,4.3,朝阳大悦城,咖啡厅
6072949,星巴克（北京万通中心店）,4.3,朝外大街,咖啡厅
1359943570,星巴克（北京京东二期NOW店）,4.0,亦庄,咖啡厅
991034531,星巴克（北京福庭大厦店）,4.1,建外大街,咖啡厅
306162,星巴克臻选（北京银泰店）,4.4,国贸/建外,咖啡厅
6913426,星巴克（中海国际大厦店）,4.2,阜成门,咖啡厅
192878422,星巴克（浦项中心店）,4.2,望京,咖啡厅
1248488149,星巴克（北京财富中心4店）,4.3,国贸/建外,咖啡厅
1656387702,星巴克（北京市财源国际中心店）,4.4,建外大街,咖啡厅
1148250577,星巴克（北京电子城国电总部店）,4.4,酒仙桥,咖啡厅
175383514,星巴克（北京光华路第二店）,4.1,建外大街,咖啡厅
6333240,星巴克（北京霄云路店）,4.3,亮马桥/三元桥,咖啡厅
175353468,星巴克（兴业银行店）,4.4,朝外大街,咖啡厅
192720103,星巴克（北京汉威国际广场1店）,4.3,总部基地,咖啡厅
118048893,星巴克臻选（北京三里屯旗舰店）,4.2,三里屯/工体,咖啡厅
1647004,星巴克（北京环球金融中心店）,4.0,国贸/建外,咖啡厅
1122256245,星巴克（北京力宝华联店）,4.1,亦庄,咖啡厅
1736792084,星巴克（北京大悦春风里丰台店）,4.3,新宫,咖啡厅
1253671179,星巴克（北京华天大厦店）,4.4,首都博物馆/莲花池东路,咖啡厅
196004375,星巴克（北京通厦公元99店）,4.5,清河,咖啡厅
1947036692,星巴克（北京双清路店）,4.1,五道口,咖啡厅
1793170443,星巴克（北京三里屯soho二店）,3.8,三里屯/工体,咖啡厅
1398546615,星巴克臻选（北京万柳华联Mall店）,4.5,万柳,咖啡厅
160385099,星巴克臻选（北京首都机场11店）,4.4,首都机场,咖啡厅
1256200932,星巴克（北京华贸天地西区店）,4.3,北苑家园,咖啡厅
1273304808,星巴克（北京理想国际大厦店）,4.3,中关村,咖啡厅
6676203,星巴克（北京崇文门外第一店）,4.2,崇文门,咖啡厅
175355687,星巴克（北京酒仙桥路第三店）,4.3,酒仙桥,咖啡厅
928653057,星巴克臻选（北京远洋光华国际店）,4.3,朝外大街,咖啡厅
630360446,星巴克（北京芳草地大厦二店）,4.2,朝外大街,咖啡厅
150041019,星巴克（北京新世界女子百货店）,4.2,崇文门,咖啡厅
6594396,星巴克（北京远大路第三店）,4.2,远大路,咖啡厅
71967300,星巴克（北京朝北大悦城三店）,4.4,青年路,咖啡厅
1026064706,星巴克（北京兆泰国际中心店）,4.4,朝外大街,咖啡厅
1211338919,星巴克（北京亦生活广场店）,4.3,大兴区,咖啡厅
722459748,星巴克（北京丽景园商街店）,4.2,草房,咖啡厅
175358425,星巴克臻选（北京市北京坊店）,4.5,前门/大栅栏,咖啡厅
175372004,星巴克（北京陈家营西路店）,4.2,昌平区,咖啡厅
282358,星巴克（海润店）,4.2,酒仙桥,咖啡厅
1647640,星巴克（北京工体北路店）,4.1,三里屯/工体,咖啡厅
82569504,星巴克（北京翠微广场店）,4.2,公主坟/万寿路,咖啡厅
1428054866,星巴克（北京远洋锐中心店）,4.4,丽泽桥/丰管路,咖啡厅
194156235,星巴克臻选（北京酒仙桥路第二店）,4.3,酒仙桥,咖啡厅
908082645,星巴克（北京丽泽平安金融中心店）,4.5,丽泽桥/丰管路,咖啡厅
1259710544,星巴克（北京东北旺第二店）,4.3,上地,咖啡厅
179595823,星巴克臻选（利星行店）,4.1,望京,咖啡厅
175358969,星巴克（北京祥云东方苑二店）,4.2,顺义区,咖啡厅
175357246,星巴克（北京东三环中路店）,4.4,双井,咖啡厅
821688974,星巴克（北京市富华大厦NOW店）,4.4,东四十条,咖啡厅
1186879667,星巴克（北京大成路物美店）,4.7,青塔,咖啡厅
1051174673,星巴克（北京望京万科时代中心店）,4.3,望京,咖啡厅
1621554051,星巴克（北京上地元中心店）,4.4,上地,咖啡厅
1980820180,星巴克（北京时代财富天地店）,4.4,总部基地,咖啡厅
902370383,星巴克（北京琨御府新址店）,3.9,四季青,咖啡厅
892886557,星巴克（北京东升生活服务中心店）,4.6,清河,咖啡厅
1644970,星巴克（北京凯恒店）,4.2,朝阳门,咖啡厅
178761005,星巴克（北京秀水街店）,4.3,国贸/建外,咖啡厅
760910209,星巴克（北京市国电投店）,3.6,德外大街,咖啡厅
118670227,星巴克（北京环球贸易中心店）,4.4,安贞,咖啡厅
297343,星巴克（北京东方东路外交公寓店）,4.3,亮马桥/三元桥,咖啡厅
583321647,星巴克（北京骏豪中央公园广场店）,4.0,朝阳公园/团结湖,咖啡厅
1780756140,星巴克（北京石景山万达广场2店）,3.9,鲁谷,咖啡厅
78683866,星巴克（北京嘉铭中心店）,4.2,三里屯/工体,咖啡厅
927934047,星巴克（北京荷华明城店）,4.0,建国门/北京站,咖啡厅
194363406,星巴克（北京金茂威斯汀酒店店）,4.5,亮马桥/三元桥,咖啡厅
175356827,星巴克（亿利大厦店）,4.4,建外大街,咖啡厅
50887338,星巴克（北京新闻大厦店）,4.2,建国门/北京站,咖啡厅
179595823,星巴克臻选（利星行店）,4.1,望京,咖啡厅
1919162662,星巴克（北京东直门莱福士二店）,4.1,东直门,咖啡厅
1186879667,星巴克（北京大成路物美店）,4.7,青塔,咖啡厅
1051174673,星巴克（北京望京万科时代中心店）,4.3,望京,咖啡厅
1032917615,星巴克臻选（北京正大中心2店）,4.3,国贸/建外,咖啡厅
902370383,星巴克（北京琨御府新址店）,3.9,四季青,咖啡厅
1483015604,星巴克臻选（北京CBD泰康店）,4.4,大望路,咖啡厅
178761005,星巴克（北京秀水街店）,4.3,国贸/建外,咖啡厅
1736792084,星巴克（北京大悦春风里丰台店）,4.3,新宫,咖啡厅
760910209,星巴克（北京市国电投店）,3.6,德外大街,咖啡厅
1784139327,星巴克臻选（北京京东总部一期2店）,4.2,次渠,咖啡厅
87210274,星巴克（北京望京东园店）,4.2,望京,咖啡厅
118670227,星巴克（北京环球贸易中心店）,4.4,安贞,咖啡厅
297343,星巴克（北京东方东路外交公寓店）,4.3,亮马桥/三元桥,咖啡厅
583321647,星巴克（北京骏豪中央公园广场店）,4.0,朝阳公园/团结湖,咖啡厅
1780756140,星巴克（北京石景山万达广场2店）,3.9,鲁谷,咖啡厅
41578706,星巴克（北京东三环南路店）,4.3,双井,咖啡厅
824243128,星巴克臻选（北京林奥店）,4.3,北苑家园,咖啡厅
194363406,星巴克（北京金茂威斯汀酒店店）,4.5,亮马桥/三元桥,咖啡厅
788507730,星巴克（北京国锐金嵿店）,4.2,亦庄,咖啡厅
1077504126,星巴克（北京小米科技园2店）,4.0,上地,咖啡厅
84711385,星巴克（北京华贸二店）,4.4,大望路,咖啡厅
1248488149,星巴克（北京财富中心4店）,4.3,国贸/建外,咖啡厅
175352529,星巴克（北京常通路第二店）,4.3,常营,咖啡厅
1415583973,星巴克（北京丽泽SOHO店）,4.6,丽泽桥/丰管路,咖啡厅
42900509,星巴克（北京东北旺西路店）,4.2,上地,咖啡厅
1647004,星巴克（北京环球金融中心店）,4.0,国贸/建外,咖啡厅
916020409,星巴克（北京阳光大厦店）,3.9,西直门/动物园,咖啡厅
194296294,星巴克（北京大族溢彩城2店）,4.3,亦庄,咖啡厅
1253671179,星巴克（北京华天大厦店）,4.4,首都博物馆/莲花池东路,咖啡厅
6594396,星巴克（北京远大路第三店）,4.2,远大路,咖啡厅
1717576228,星巴克（北京复星国际中心店）,4.3,东大桥,咖啡厅
6134548,星巴克（呼家楼店）,4.2,朝外大街,咖啡厅
82785722,星巴克（北京清河嘉园东区店）,4.1,清河,咖啡厅
6676203,星巴克（北京崇文门外第一店）,4.2,崇文门,咖啡厅
1022053539,星巴克（北京金融街金树街店）,3.8,复兴门,咖啡厅
1677677,星巴克（北京中关村大街海龙大厦）,4.0,中关村,咖啡厅
249234,星巴克（北京威新国际大厦店）,4.0,五道口,咖啡厅
873513977,星巴克（北京市民生金融中心店）,4.3,王府井/东单,咖啡厅
879576713,星巴克臻选（北京华贸东路店）,4.5,大望路,咖啡厅
1569044707,星巴克（东湖湾店）,4.3,望京,咖啡厅
1845461463,星巴克（北京房山印象城店）,4.4,长阳镇,咖啡厅
194156801,星巴克（北京五圈路店）,4.3,世界公园,咖啡厅
175356446,星巴克（北京酒仙桥路第四店）,4.1,望京,咖啡厅
1477272220,星巴克（北京佳兆业广场写字楼店）,3.7,大望路,咖啡厅
525779820,星巴克（中信保诚人寿大厦店）,4.4,三元桥/霄云路,咖啡厅
608223946,星巴克（北京银谷大厦店）,4.1,五道口,咖啡厅
524386245,星巴克（北京哈德门广场店）,4.4,崇文门,咖啡厅
526634066,星巴克（北京天使大厦店）,4.2,中关村,咖啡厅
816948021,星巴克（北京正大中心1店）,4.1,国贸/建外,咖啡厅
625525145,星巴克（北京合生广场店）,3.7,洋桥/木樨园,咖啡厅
1483015604,星巴克臻选（北京CBD泰康店）,4.4,大望路,咖啡厅
788507730,星巴克（北京国锐金嵿店）,4.2,亦庄,咖啡厅
1648415,星巴克（北京万达广场2店）,4.1,大望路,咖啡厅
84652578,星巴克（北京建威大厦店）,3.8,月坛,咖啡厅
5972404,星巴克臻选（北京蓝色港湾RO店）,4.2,蓝色港湾,咖啡厅
75610644,星巴克（北京世贸天阶第二店）,4.4,朝外大街,咖啡厅
1919162662,星巴克（北京东直门莱福士二店）,4.1,东直门,咖啡厅
150019486,星巴克（北京东方广场西区店）,3.8,王府井/东单,咖啡厅
78683866,星巴克（北京嘉铭中心店）,4.2,三里屯/工体,咖啡厅
194296294,星巴克（北京大族溢彩城2店）,4.3,亦庄,咖啡厅
1513625107,星巴克（北京经开北工大软件园店）,4.4,亦庄,咖啡厅
1922970861,星巴克（北京大兴区国门大道店）,4.2,大兴区,咖啡厅
916020409,星巴克（北京阳光大厦店）,3.9,西直门/动物园,咖啡厅
1493326233,星巴克（北京用友软件园1店）,3.8,西北旺,咖啡厅
1069605654,星巴克（广华里店）,3.9,百子湾,咖啡厅
1677677,星巴克（北京中关村大街海龙大厦）,4.0,中关村,咖啡厅
74585128,星巴克（北京霄云路二店）,4.3,三元桥/霄云路,咖啡厅
42732543,星巴克（北京芳草地大厦店）,4.0,朝外大街,咖啡厅
1477272220,星巴克（北京佳兆业广场写字楼店）,3.7,大望路,咖啡厅
159655085,STARBUCKS  COFFEE（首都机场5店）,4.2,首都机场,咖啡厅
848891972,星巴克（北京鼎好店）,4.3,中关村,咖啡厅
4702160,星巴克（北京南站6店）,4.3,北京南站/开阳里,咖啡厅
6134548,星巴克（呼家楼店）,4.2,朝外大街,咖啡厅
70605764,星巴克（北京首都国际机场八店）,4.3,首都机场,咖啡厅
873513977,星巴克（北京市民生金融中心店）,4.3,王府井/东单,咖啡厅
816948021,星巴克（北京正大中心1店）,4.1,国贸/建外,咖啡厅
1245408579,星巴克（北京东域大厦店）,4.5,三元桥/霄云路,咖啡厅
877496751,星巴克（北京市亮马河大厦店）,3.9,亮马桥/三元桥,咖啡厅
5609726,星巴克（北京首都国际机场7店）,4.3,首都机场,咖啡厅
523423971,星巴克（北京北辰时代大厦店）,4.3,亚运村,咖啡厅
185078246,星巴克（北京北辰汇欣大厦店）,4.3,亚运村,咖啡厅
4171874,星巴克（北京太阳宫冠城大厦店）,4.3,亮马桥/三元桥,咖啡厅
175372591,星巴克臻选（北京东方东路二店）,4.4,亮马桥/三元桥,咖啡厅
1850150884,星巴克（北京同济南路店）,3.6,亦庄,咖啡厅
772908414,星巴克（北京常营地铁商业店）,4.1,常营,咖啡厅
42424934,星巴克（北京上地西路店）,3.7,上地,咖啡厅
40918875,星巴克（北京国华投资广场店）,4.1,东直门,咖啡厅
130784165,星巴克（北京泰康国际大厦店）,4.2,金融街,咖啡厅
73481238,星巴克（北京西大望路第一店）,4.1,大望路,咖啡厅
98018336,星巴克（北京朝阳门SOHO店）,4.2,朝阳门,咖啡厅
279808,星巴克（北京LG大厦店）,4.2,建外大街,咖啡厅
6848555,星巴克（北京京顺路店）,4.1,望京,咖啡厅
180670156,星巴克臻选（北京王府井第二店）,4.3,王府井/东单,咖啡厅
1160181064,星巴克（北京微软大厦店）,4.1,中关村,咖啡厅
160142062,星巴克（北京畅春园店）,4.1,中关村,咖啡厅
1439507281,星巴克（北京华人一品大厦店）,0.0,东四,咖啡厅
1918698507,星巴克,0.0,朝阳区,咖啡厅
984439444,星巴克（首都机场T3停车楼店）,0.0,首都机场,咖啡厅
1453597373,星巴克（北京北苑上品店）,0.0,北苑家园,咖啡厅
1453597373,星巴克（北京北苑上品店）,0.0,北苑家园,咖啡厅
1075203822,星巴克臻选（北京京西大悦城店）,0.0,苹果园,咖啡厅
1394630944,星巴克（北京西城金隅大厦店）,0.0,复兴门,咖啡厅
1552297927,星巴克（北京门头沟中关村园店）,0.0,门头沟城区,咖啡厅
508351838,星巴克（北京左安门内大街店）,0.0,光明楼/龙潭湖,咖啡厅
1287201622,星巴克（301医院店）,3.6,五棵松,咖啡厅
704131401,星巴克（北京佑安国际店）,4.0,北京南站/开阳里,咖啡厅
1699248122,星巴克（北京沙河玖耀里店）,0.0,沙河,咖啡厅
4458488,星巴克（北京首都国际机场6店）,4.4,首都机场,咖啡厅
692931908,星巴克（北京京东科技大厦店）,3.7,双榆树,咖啡厅
1521590858,星巴克（哈噜玛特店）,4.1,燕莎,咖啡厅
1618638416,星巴克（北京西三旗万象汇店）,0.0,西三旗,咖啡厅
658147279,星巴克（北京环球新意百货店）,0.0,延庆城区,咖啡厅
190812898,星巴克（北京首都国际机场12店）,4.1,首都机场,咖啡厅
1809802625,星巴克（首都机场T2停车楼店）,0.0,首都机场,咖啡厅
175354087,星巴克（北京新世界商场二店）,4.3,崇文门,咖啡厅
81852685,星巴克（北京龙山东路店）,4.3,商业街,咖啡厅
160094153,星巴克臻选（北京中关村大街第三店）,0.0,中关村,咖啡厅
42085388,星巴克（北京公益西桥店）,0.0,草桥/公益西桥,咖啡厅
50607665,星巴克（北京崇文门外第二店）,0.0,崇文门,咖啡厅
99953941,星巴克（北京金街店）,4.4,王府井/东单,咖啡厅
5804355,星巴克臻选（北京三里屯北区店）,4.1,三里屯/工体,咖啡厅
599178766,STARBUCKS,4.0,北京大学,咖啡厅
191999972,星巴克（北京大兴天宫院凯德二店）,4.0,庞各庄,咖啡厅
1657250707,星巴克（北京通州远洋乐堤港店）,0.0,北关,咖啡厅
81416045,STARBUCKS,0.0,大望路,咖啡厅
163914888,非同（居然之家玉泉营店）,3.5,夏家胡同/纪家庙,家饰家纺
86893241,非同（红星美凯龙北四环店）,3.0,北沙滩,成品家具
1562776860,Tiffany&Co （首都机场T3国际出发（近星巴克））,3.5,首都机场,奢侈品
610244227,星巴克咖啡（北京中关村店）,0.0,回龙观,超市/便利店
